location distance crime_count
"(47.528868224999997, -122.26764784300001)" 0.0946902083091 13
"(47.522860360999999, -122.36065826700001)" 0.0137084427808 2
"(47.610009236000003, -122.295591406)" 0.0223196248194 2
"(47.501694506, -122.302288429)" 0.0691409988222 1
"(47.625233174000002, -122.363235297)" 0.0280884829073 16
"(47.728281179, -122.29028057399999)" 0.0513766665579 2
"(47.604400648000002, -122.32074454000001)" 0.00841862016671 5
"(47.703492834999999, -122.294114638)" 0.0408396650697 3
"(47.528049643000003, -122.38202126)" 0.021703893886 2
"(47.647492856, -122.40689737)" 0.0768695189299 1
"(47.662458903999998, -122.292632755)" 0.053189003671 1
"(47.763407616999999, -122.282623065)" 0.0799954988828 1
"(47.690245490000002, -122.29804687399999)" 0.0390125278842 3
"(47.635093005999998, -122.392206688)" 0.0586897524156 2
"(47.702906173000002, -122.35408479900001)" 0.0191347999957 1
"(47.653559311000002, -122.313888826)" 0.0383885040523 2
"(47.674217712000001, -122.35436575)" 0.0346358916873 1
"(47.664647662, -122.344522865)" 0.0394319807615 3
"(47.532233603000002, -122.38601200399999)" 0.0243585438649 3
"(47.601072821000002, -122.331392648)" 0.00381801451673 31
"(47.717738675, -122.33414390900001)" 0.0148605537735 1
"(47.575815888999998, -122.403907199)" 0.0574407427176 1
"(47.599217504000002, -122.312857342)" 0.0166961650703 30
"(47.540216981, -122.298625027)" 0.0635138295876 3
"(47.518683975999998, -122.291004355)" 0.073226040169 1
"(47.546116486999999, -122.290289878)" 0.0698648463531 1
"(47.529180769, -122.363153981)" 0.00740503043341 1
"(47.653557964000001, -122.35765993299999)" 0.0425694250493 3
"(47.615753099999999, -122.34458490999999)" 0.00813125361294 270
"(47.618536263000003, -122.338930159)" 0.00309479185899 13
"(47.635955703999997, -122.35628495500001)" 0.0276643072121 2
"(47.619219424999997, -122.32529201600001)" 0.00891954348804 1
"(47.570394706999998, -122.31475627899999)" 0.0367183550269 6
"(47.565075628999999, -122.27701308)" 0.0643825785836 1
"(47.536443867999999, -122.270154702)" 0.0898245742976 22
"(47.59104645, -122.388579138)" 0.0580193336262 2
"(47.520476522000003, -122.323125878)" 0.0420747258554 5
"(47.526469392000003, -122.324680925)" 0.0386725548704 9
"(47.707284250000001, -122.346071376)" 0.0119543570382 2
"(47.562402499000001, -122.268240558)" 0.0721397816389 4
"(47.667164790999998, -122.37755104599999)" 0.0556044448094 3
"(47.609197520999999, -122.30957495299999)" 0.00983353941557 14
"(47.719458701999997, -122.319498306)" 0.0226482992605 10
"(47.714893439999997, -122.340002062)" 0.0130140667543 3
"(47.540612342999999, -122.33865446199999)" 0.0237345137245 5
"(47.679371306, -122.353256724)" 0.0298116686041 2
"(47.553656119999999, -122.28020351399999)" 0.0703447908102 13
"(47.576806357000002, -122.409409831)" 0.0622049097757 5
"(47.534512556000003, -122.33136697)" 0.0307273712256 1
"(47.537742395000002, -122.350444147)" 0.0116522759611 2
"(47.733221229000002, -122.341325338)" 0.0309842195752 2
"(47.577751001000003, -122.411339465)" 0.064288944789 1
"(47.692369329000002, -122.28931851999999)" 0.0468308338459 2
"(47.596757488000002, -122.299350225)" 0.0258008757177 4
"(47.558355091999999, -122.37623881)" 0.0260678984183 15
"(47.647376328999997, -122.325732679)" 0.0325866072961 5
"(47.671526301, -122.275862434)" 0.0669002948031 2
"(47.612782410999998, -122.341542601)" 0.00633679052661 175
"(47.676856665999999, -122.377832645)" 0.0501714708578 1
"(47.559994889999999, -122.271952887)" 0.0715157921523 1
"(47.561123774000002, -122.306012256)" 0.0488753069058 5
"(47.641897403000002, -122.409677245)" 0.0774199992781 1
"(47.654483241000001, -122.314464501)" 0.0392635998128 1
"(47.617737984000001, -122.325907687)" 0.00896974265708 13
"(47.599237447999997, -122.308969636)" 0.0180981911075 1
"(47.617882195, -122.306091864)" 0.011468023703 4
"(47.562823287000001, -122.28940471200001)" 0.0573588144915 2
"(47.549957476000003, -122.32065923099999)" 0.04350453066 1
"(47.679550593000002, -122.36693971299999)" 0.0396047540716 1
"(47.619091044999998, -122.334257913)" 0.00333661767477 6
"(47.661463161, -122.366666275)" 0.0521817374777 4
"(47.638692829, -122.30315036099999)" 0.0273066537854 9
"(47.664013789999998, -122.319551588)" 0.0418240172662 1
"(47.605705157000003, -122.31941442199999)" 0.00985107870381 27
"(47.615221877000003, -122.325000738)" 0.00773136069188 3
"(47.676784454, -122.39185123199999)" 0.062608082114 4
"(47.586619788999997, -122.296897801)" 0.0351955764769 2
"(47.581179915, -122.32636060199999)" 0.023159892864 1
"(47.495309783000003, -122.24840317)" 0.120862278947 1
"(47.552273302000003, -122.307351106)" 0.0562929402395 3
"(47.677699271000002, -122.386983653)" 0.0578150308022 1
"(47.677688857, -122.388093255)" 0.058820126516 1
"(47.496668530999997, -122.259621024)" 0.109882411186 2
"(47.690585188, -122.351972914)" 0.0210103354482 15
"(47.526780008000003, -122.392157779)" 0.0316569314993 3
"(47.673904841000002, -122.265610091)" 0.0751581148351 1
"(47.635242325999997, -122.301565341)" 0.0253679992817 2
"(47.667321631999997, -122.38151419)" 0.0586007172302 4
"(47.545789028000002, -122.275357539)" 0.0793917042349 1
"(47.566487326999997, -122.37681662)" 0.0334347709971 1
"(47.622091636999997, -122.352158981)" 0.0165874198542 1
"(47.685647250999999, -122.33779786700001)" 0.0174862144133 2
"(47.693120632999999, -122.332431472)" 0.0100984653392 3
"(47.697770413000001, -122.33503775)" 0.00513033749894 1
"(47.575084365000002, -122.30096586400001)" 0.0405078198394 1
"(47.565629360000003, -122.386771451)" 0.038218568937 24
"(47.620938842999998, -122.35674023)" 0.0206958767708 1
"(47.720566267000002, -122.365017112)" 0.0348730298904 1
"(47.509161642999999, -122.270076238)" 0.0959316428996 3
"(47.537004033999999, -122.392406791)" 0.0303809723632 1
"(47.676067703000001, -122.35063508899999)" 0.0310804468957 1
"(47.690571740000003, -122.39364316299999)" 0.0599739391534 2
"(47.629762655, -122.35340399099999)" 0.0214120128007 2
"(47.665642904999999, -122.30946412)" 0.0451400178025 11
"(47.508554943, -122.35577100899999)" 0.0286374087353 2
"(47.561990483999999, -122.36312251)" 0.0255138854872 15
"(47.715919419999999, -122.33278654)" 0.0131979489432 5
"(47.565746560000001, -122.39750633600001)" 0.0459775128494 4
"(47.530940405000003, -122.345497831)" 0.01744195254 3
"(47.550818792000001, -122.32265906400001)" 0.0418938946131 1
"(47.641354100999997, -122.320703794)" 0.0262595764648 1
"(47.609252980000001, -122.33733875599999)" 0.00741461363173 194
"(47.624435192, -122.310658992)" 0.0112602021284 2
"(47.720185075000003, -122.29469691)" 0.0438073632202 217
"(47.574354855000003, -122.37814720599999)" 0.0411430963385 4
"(47.653283469000002, -122.41711377999999)" 0.0885595363866 1
"(47.711105785999997, -122.294823439)" 0.0409569996651 6
"(47.610407754999997, -122.320143144)" 0.00569079145504 3
"(47.595836763000001, -122.32703159899999)" 0.00860075169477 34
"(47.693450908000003, -122.39367975499999)" 0.0594850356139 2
"(47.615275898999997, -122.31146427)" 0.00580589749574 1
"(47.684090019999999, -122.38538824600001)" 0.0538315149996 3
"(47.533463310000002, -122.36581925900001)" 0.00485592112015 1
"(47.565584413000003, -122.378768436)" 0.0335570904472 1
"(47.571587903000001, -122.284338953)" 0.0547444076097 1
"(47.710105456999997, -122.28443849600001)" 0.0510228443633 1
"(47.697397760000001, -122.282701467)" 0.0525374518384 1
"(47.599242910000001, -122.308315122)" 0.0184027895403 43
"(47.624547589999999, -122.337134018)" 0.00795290274255 1
"(47.639949510000001, -122.353320733)" 0.0287611386335 1
"(47.672650459000003, -122.279499746)" 0.0631645897586 1
"(47.666859121999998, -122.358437378)" 0.0430186216925 1
"(47.674966937000001, -122.334114079)" 0.0279455680293 2
"(47.679476731999998, -122.318078063)" 0.028867139483 14
"(47.611461982000002, -122.324778929)" 0.00844205648024 4
"(47.602194124, -122.318337594)" 0.011001297996 11
"(47.645509701999998, -122.370127556)" 0.0443331411495 8
"(47.551513333000003, -122.26991470500001)" 0.0792636711185 1
"(47.655572290999999, -122.359937368)" 0.0454597755485 2
"(47.554371924999998, -122.289692727)" 0.0635414346058 5
"(47.606835363000002, -122.31678328)" 0.0084985858459 2
"(47.695932495000001, -122.331820565)" 0.00763802915314 1
"(47.552712544999999, -122.287463604)" 0.0662303488928 2
"(47.550135066999999, -122.365885173)" 0.0141695945939 1
"(47.721007497000002, -122.292493611)" 0.0461565424889 123
"(47.646269728999997, -122.320846489)" 0.0311556896688 4
"(47.605719686, -122.320749187)" 0.00855238575016 16
"(47.636139598, -122.354396032)" 0.0264817421524 1
"(47.654288970000003, -122.329664713)" 0.0382841017817 1
"(47.652987267999997, -122.371033012)" 0.0501508434583 1
"(47.662937483, -122.37760699899999)" 0.0584518804544 6
"(47.681539362000002, -122.316026548)" 0.0285372369259 1
"(47.708637431, -122.329973959)" 0.00759467566875 13
"(47.601301161000002, -122.332875212)" 0.00469393623869 123
"(47.549377149000001, -122.385655896)" 0.0269073210887 1
"(47.617406613999997, -122.32653678200001)" 0.0094988002727 55
"(47.685768586999998, -122.309981444)" 0.030280589494 7
"(47.542679325000002, -122.298060429)" 0.0642673328479 2
"(47.609105677000002, -122.325694356)" 0.00603088681564 8
"(47.573173533999999, -122.38567177900001)" 0.0436334941339 1
"(47.615780239999999, -122.32553594300001)" 0.00827874595196 14
"(47.551497255000001, -122.266279623)" 0.0816906440539 2
"(47.586152968, -122.322446695)" 0.0192271138269 6
"(47.636997612999998, -122.38759367599999)" 0.0550073707677 1
"(47.633062580999997, -122.27717955200001)" 0.0438411131403 1
"(47.714223078000003, -122.312659629)" 0.0250014546519 1
"(47.600004622999997, -122.310922335)" 0.0165787099499 1
"(47.62683226, -122.32075960100001)" 0.0120295239077 1
"(47.535373946, -122.315015358)" 0.0470281252018 4
"(47.565300981, -122.267957194)" 0.0702399821848 1
"(47.630429427000003, -122.36763188899999)" 0.0340572281135 1
"(47.690594476000001, -122.35530233199999)" 0.0237832575303 7
"(47.551911232000002, -122.27538105799999)" 0.0749876885596 1
"(47.678502608999999, -122.27798097500001)" 0.0619734015289 7
"(47.692749462000002, -122.348582804)" 0.0169966692794 2
"(47.634121868000001, -122.310860984)" 0.0198641819962 1
"(47.511267074999999, -122.332507681)" 0.0388364239239 1
"(47.657977008000003, -122.363776468)" 0.0495419803527 8
"(47.661143637999999, -122.28871162900001)" 0.0539943177911 2
"(47.719305837, -122.299973651)" 0.0386328419488 8
"(47.499265714000003, -122.265946355)" 0.103045906714 1
"(47.666714098999996, -122.279434819)" 0.0638189183027 2
"(47.728672723000003, -122.34161672)" 0.0266210143757 1
"(47.621993947999997, -122.336496184)" 0.00537394935486 3
"(47.674884112000001, -122.290263794)" 0.0527422694535 1
"(47.537927078999999, -122.26459237100001)" 0.0925046123028 5
"(47.516634375000002, -122.37402137700001)" 0.0232042276104 4
"(47.585706602000002, -122.321393374)" 0.0200304155007 8
"(47.648041880999997, -122.335753001)" 0.0314307590281 3
"(47.575568285000003, -122.330917292)" 0.028655648241 4
"(47.702612836999997, -122.312319743)" 0.022632078881 1
"(47.587247861000002, -122.288076339)" 0.0405008003701 1
"(47.689786976999997, -122.39302022699999)" 0.0595323662895 2
"(47.550132527999999, -122.374324364)" 0.0183574836466 1
"(47.601714917999999, -122.33026735)" 0.00269326041244 24
"(47.608023611999997, -122.30827660600001)" 0.0115809504569 5
"(47.673745523000001, -122.314334907)" 0.0357066602827 2
"(47.666309734000002, -122.32069363700001)" 0.0392694722646 5
"(47.620206920000001, -122.302499626)" 0.0155578255289 2
"(47.577725268999998, -122.334205348)" 0.026921726061 2
"(47.583067477, -122.29811035500001)" 0.0375142271197 6
"(47.711564174999999, -122.373413391)" 0.0394271527713 1
"(47.660921469999998, -122.43090422900001)" 0.104282207002 1
"(47.558277160000003, -122.263299862)" 0.078528093005 2
"(47.600876321999998, -122.31867647599999)" 0.0109887483467 5
"(47.642917951000001, -122.324638812)" 0.0285647735802 2
"(47.560836932000001, -122.294234066)" 0.055655868047 1
"(47.670889889000001, -122.36563291100001)" 0.0443405935196 6
"(47.604470028999998, -122.322626961)" 0.00653992476841 1
"(47.635954370999997, -122.37220425)" 0.040603095572 3
"(47.624070695999997, -122.36324431600001)" 0.0277627683993 9
"(47.577725917000002, -122.32854534000001)" 0.0264512255411 4
"(47.566537031999999, -122.290964239)" 0.0536204852538 2
"(47.646827328000001, -122.39691940199999)" 0.0675498838114 1
"(47.640503907000003, -122.36493677999999)" 0.0371361208307 7
"(47.637403120999998, -122.346499372)" 0.0230635114173 2
"(47.716427138, -122.289291365)" 0.0476203151243 7
"(47.615284500000001, -122.334865851)" 0.00211045094806 230
"(47.527670063000002, -122.27755695499999)" 0.084933286284 2
"(47.770771191999998, -122.319463035)" 0.0696156935497 1
"(47.538344711999997, -122.357895477)" 0.00452738807708 1
"(47.635348538000002, -122.363667491)" 0.032997434792 3
"(47.657361307000002, -122.333798325)" 0.0408307867163 1
"(47.574386079, -122.33595795799999)" 0.0305498638803 4
"(47.538888595000003, -122.281473768)" 0.0805916366636 2
"(47.777605864999998, -122.387778555)" 0.0914976638433 1
"(47.673519433000003, -122.354372254)" 0.0352199044247 3
"(47.635871395000002, -122.32447152899999)" 0.0217766355616 2
"(47.702223336000003, -122.283377413)" 0.0515770259325 2
"(47.724954953999998, -122.325592349)" 0.0239580180353 1
"(47.618983638000003, -122.289640365)" 0.0278714723979 2
"(47.694999570999997, -122.385422881)" 0.0510874592716 1
"(47.646250901999998, -122.352374434)" 0.0336152942595 2
"(47.599453439000001, -122.319636366)" 0.0106275844966 12
"(47.512862446, -122.37901314200001)" 0.0291060315278 1
"(47.660950124999999, -122.36213843900001)" 0.049990031284 3
"(47.573086398000001, -122.285056711)" 0.0531165993461 1
"(47.463989515000002, -122.284115773)" 0.106434943529 6
"(47.650882637000002, -122.312953608)" 0.0358236289381 1
"(47.703992122000002, -122.350757857)" 0.0158455379648 2
"(47.638247602, -122.328719517)" 0.0229845401082 5
"(47.617353862999998, -122.345312612)" 0.0088431151279 1
"(47.636959910000002, -122.279629728)" 0.0434174594034 1
"(47.541018489999999, -122.390088093)" 0.0284195942032 2
"(47.549741914000002, -122.28519173399999)" 0.0699687427404 1
"(47.554161071999999, -122.33329760300001)" 0.0337263117099 3
"(47.683069142999997, -122.396339169)" 0.0645127348658 1
"(47.640175241999998, -122.37423625)" 0.0444845365238 1
"(47.648099405000004, -122.323965171)" 0.0334561609703 37
"(47.659003783999999, -122.34733379799999)" 0.0437465007202 5
"(47.577937945999999, -122.29783642699999)" 0.0408569074031 46
"(47.719418503999997, -122.31336066599999)" 0.0271838245463 5
"(47.503919987000003, -122.38064478699999)" 0.0375228935736 1
"(47.565586170000003, -122.382810908)" 0.0357470477463 5
"(47.701410693, -122.337018966)" 0.00254924609432 3
"(47.728225201999997, -122.355560193)" 0.0326518898663 1
"(47.547827103000003, -122.369580767)" 0.013613131332 1
"(47.574386490000002, -122.339935928)" 0.0316729867897 1
"(47.553403164000002, -122.330240065)" 0.0360044014048 13
"(47.503584648, -122.30374725999999)" 0.0669350295375 1
"(47.574397453000003, -122.38566851)" 0.0446653791981 4
"(47.599614500000001, -122.327665164)" 0.00479448797234 15
"(47.561603003999998, -122.326671245)" 0.0426396886705 1
"(47.456669405, -122.358382127)" 0.0799138966356 1
"(47.532675673999996, -122.32414784300001)" 0.0380747066742 2
"(47.758401892999998, -122.351769549)" 0.0579944596935 1
"(47.664904601000003, -122.313642126)" 0.043562321329 9
"(47.626644659, -122.337114435)" 0.0100434714335 1
"(47.517997512999997, -122.27479617)" 0.0891744533017 3
"(47.718303890999998, -122.292753429)" 0.044920267832 39
"(47.545536243999997, -122.262958231)" 0.0884281677599 1
"(47.710868478000002, -122.330744021)" 0.00901037740525 2
"(47.679135836999997, -122.345435696)" 0.0259747043043 2
"(47.725151695999998, -122.309081982)" 0.0341217281234 7
"(47.724165032000002, -122.340937014)" 0.0220917614191 2
"(47.527394561000001, -122.348024779)" 0.0167049464124 1
"(47.605072894999999, -122.32354304499999)" 0.00568905992701 38
"(47.672807986000002, -122.401787043)" 0.073298837805 1
"(47.575573456000001, -122.329993956)" 0.0286087016719 1
"(47.558865261999998, -122.336797132)" 0.0337179858805 2
"(47.700907260000001, -122.354706823)" 0.0198570659404 1
"(47.701760190999998, -122.32041832199999)" 0.0145763105775 1
"(47.564076868000001, -122.37681939399999)" 0.03129232851 5
"(47.527755724000002, -122.317559922)" 0.0453216305983 5
"(47.675995851000003, -122.378354952)" 0.0510668492423 2
"(47.659333922000002, -122.347990784)" 0.0442325360968 25
"(47.541155428000003, -122.298666427)" 0.0635343638765 6
"(47.698698041, -122.306845197)" 0.0284171851369 1
