City Feature,Common Name,Address,Website,Longitude,Latitude
Transfer Stations,North Recycling\& Disposal Station,1350 N 34TH ST,http://www.seattle.gov/util/Services/Garbage/Recycling_&_Disposal_Stations/DirectionstoNorthStation/index.htm,-122.342271,47.648561
Transfer Stations,South Household\Hazardous\Waste Facility,8105 5th Ave S,http://www.seattle.gov/util/Services/Garbage/SpecialorHazardousItems/HouseholdHazardousWaste/index.htm,-122.330932,47.531341
Transfer Stations,South Recycling\& Disposal Station,8105 5th Ave S,http://www.seattle.gov/util/Services/Garbage/Recycling_&_Disposal_Stations/DirectionstoSouthStation/index.htm,-122.330852,47.530415
Transfer Stations,Aurora Household\Hazardous\Waste Facility,12500 STONE WAY N,http://www.seattle.gov/util/Services/Garbage/SpecialorHazardousItems/HouseholdHazardousWaste/index.htm,-122.344463,47.718645
Viewpoints,Discovery Park,3801 W Government Way,http://www.seattle.gov/parks/park_detail.asp?ID=310,-122.415282,47.66083
Viewpoints,Myrtle Edwards Park,3130 Alaskan Way W,http://www.seattle.gov/parks/park_detail.asp?ID=311,-122.360872,47.618766
Viewpoints,Kinnear Park,2501 15th Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=314,-122.367207,47.627317
Viewpoints,Magnolia Park,1461 Magnolia Blvd W,http://www.seattle.gov/parks/park_detail.asp?ID=317,-122.397349,47.633426
Viewpoints,Ella Bailey Park,2601 W Smith St,http://www.seattle.gov/parks/park_detail.asp?ID=318,-122.391058,47.640585
Viewpoints,Marshall Park,7th Ave. W And W Highland Dr.,http://www.seattle.gov/parks/park_detail.asp?ID=320,-122.366807,47.629437
Viewpoints,Kerry Park,211 W Highland Dr.,http://www.seattle.gov/parks/park_detail.asp?ID=342,-122.359874,47.629023
Viewpoints,Lake Union Park,860 Terry Ave N,http://www.seattle.gov/parks/park_detail.asp?ID=344,-122.337477,47.627143
Viewpoints,Matthews Beach Park,9300 51st Ave. Ne,http://www.seattle.gov/parks/park_detail.asp?ID=347,-122.272703,47.695923
Viewpoints,Lakeview Park,340 37th Ave. E,http://www.seattle.gov/parks/park_detail.asp?ID=365,-122.284732,47.62205
Viewpoints,Madison Park,E. Madison St. And E. Howe St.,http://www.seattle.gov/parks/park_detail.asp?ID=369,-122.276602,47.635779
Viewpoints,Madrona Park,853 Lake Washington Blvd.,http://www.seattle.gov/parks/park_detail.asp?ID=370,-122.282679,47.609299
Viewpoints,West Montlake Park,2815 W Park Dr. E,http://www.seattle.gov/parks/park_detail.asp?ID=375,-122.309821,47.646219
Viewpoints,Montlake Playfield,1618 E Calhoun St,http://www.seattle.gov/parks/park_detail.asp?ID=376,-122.310083,47.642407
Viewpoints,Victor Steinbrueck Park,2001 Western Ave.,http://www.seattle.gov/parks/park_detail.asp?ID=338,-122.343869,47.610153
Viewpoints,Howell Park,1740 E Howell Pl.,http://www.seattle.gov/parks/park_detail.asp?ID=359,-122.280313,47.617518
Viewpoints,Leschi Park,100 Lakeside Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=367,-122.286548,47.600931
Viewpoints,Mccurdy Park,E Hamlin St. And E Park Dr. E,http://www.seattle.gov/parks/park_detail.asp?ID=372,-122.300956,47.64495
